# E = 2.41805
# x, V(x), psi, |psi|^2
-1.840000e+00 0.000000e+00 2.852529e+00 2.606823e+00
-1.830000e+00 0.000000e+00 2.850094e+00 2.604713e+00
-1.820000e+00 0.000000e+00 2.847450e+00 2.602435e+00
-1.810000e+00 0.000000e+00 2.844598e+00 2.599994e+00
-1.800000e+00 0.000000e+00 2.841540e+00 2.597394e+00
-1.790000e+00 0.000000e+00 2.838277e+00 2.594641e+00
-1.780000e+00 0.000000e+00 2.834811e+00 2.591740e+00
-1.770000e+00 0.000000e+00 2.831143e+00 2.588696e+00
-1.760000e+00 0.000000e+00 2.827275e+00 2.585516e+00
-1.750000e+00 0.000000e+00 2.823210e+00 2.582205e+00
-1.740000e+00 0.000000e+00 2.818949e+00 2.578770e+00
-1.730000e+00 0.000000e+00 2.814493e+00 2.575218e+00
-1.720000e+00 0.000000e+00 2.809846e+00 2.571555e+00
-1.710000e+00 0.000000e+00 2.805010e+00 2.567789e+00
-1.700000e+00 0.000000e+00 2.799987e+00 2.563926e+00
-1.690000e+00 0.000000e+00 2.794778e+00 2.559975e+00
-1.680000e+00 0.000000e+00 2.789388e+00 2.555943e+00
-1.670000e+00 0.000000e+00 2.783818e+00 2.551837e+00
-1.660000e+00 0.000000e+00 2.778071e+00 2.547666e+00
-1.650000e+00 0.000000e+00 2.772150e+00 2.543438e+00
-1.640000e+00 0.000000e+00 2.766058e+00 2.539160e+00
-1.630000e+00 0.000000e+00 2.759797e+00 2.534842e+00
-1.620000e+00 0.000000e+00 2.753372e+00 2.530492e+00
-1.610000e+00 0.000000e+00 2.746784e+00 2.526117e+00
-1.600000e+00 0.000000e+00 2.740037e+00 2.521727e+00
-1.590000e+00 0.000000e+00 2.733134e+00 2.517329e+00
-1.580000e+00 0.000000e+00 2.726079e+00 2.512933e+00
-1.570000e+00 0.000000e+00 2.718875e+00 2.508547e+00
-1.560000e+00 0.000000e+00 2.711526e+00 2.504179e+00
-1.550000e+00 0.000000e+00 2.704035e+00 2.499839e+00
-1.540000e+00 0.000000e+00 2.696405e+00 2.495533e+00
-1.530000e+00 0.000000e+00 2.688641e+00 2.491271e+00
-1.520000e+00 0.000000e+00 2.680746e+00 2.487061e+00
-1.510000e+00 0.000000e+00 2.672724e+00 2.482910e+00
-1.500000e+00 0.000000e+00 2.664578e+00 2.478828e+00
-1.490000e+00 0.000000e+00 2.656314e+00 2.474821e+00
-1.480000e+00 0.000000e+00 2.647934e+00 2.470898e+00
-1.470000e+00 0.000000e+00 2.639443e+00 2.467067e+00
-1.460000e+00 0.000000e+00 2.630845e+00 2.463334e+00
-1.450000e+00 0.000000e+00 2.622145e+00 2.459706e+00
-1.440000e+00 0.000000e+00 2.613345e+00 2.456192e+00
-1.430000e+00 0.000000e+00 2.604451e+00 2.452797e+00
-1.420000e+00 0.000000e+00 2.595467e+00 2.449529e+00
-1.410000e+00 0.000000e+00 2.586397e+00 2.446393e+00
-1.400000e+00 0.000000e+00 2.577246e+00 2.443395e+00
-1.390000e+00 0.000000e+00 2.568017e+00 2.440542e+00
-1.380000e+00 0.000000e+00 2.558717e+00 2.437839e+00
-1.370000e+00 0.000000e+00 2.549348e+00 2.435291e+00
-1.360000e+00 0.000000e+00 2.539915e+00 2.432904e+00
-1.350000e+00 0.000000e+00 2.530424e+00 2.430680e+00
-1.340000e+00 0.000000e+00 2.520879e+00 2.428626e+00
-1.330000e+00 0.000000e+00 2.511283e+00 2.426745e+00
-1.320000e+00 0.000000e+00 2.501643e+00 2.425040e+00
-1.310000e+00 0.000000e+00 2.491962e+00 2.423516e+00
-1.300000e+00 0.000000e+00 2.482245e+00 2.422174e+00
