# E = 0.5
# x, V(x), E + psi, E + |psi|^2
-1.355355e+00, 9.184941e-01, 8.233770e-01, 6.045727e-01
-1.351351e+00, 9.130752e-01, 8.249362e-01, 6.055836e-01
-1.347347e+00, 9.076724e-01, 8.264998e-01, 6.066021e-01
-1.343343e+00, 9.022857e-01, 8.280676e-01, 6.076284e-01
-1.339339e+00, 8.969149e-01, 8.296397e-01, 6.086623e-01
-1.335335e+00, 8.915602e-01, 8.312159e-01, 6.097040e-01
-1.331331e+00, 8.862216e-01, 8.327964e-01, 6.107534e-01
-1.327327e+00, 8.808989e-01, 8.343809e-01, 6.118106e-01
-1.323323e+00, 8.755923e-01, 8.359695e-01, 6.128755e-01
-1.319319e+00, 8.703017e-01, 8.375622e-01, 6.139482e-01
-1.315315e+00, 8.650272e-01, 8.391589e-01, 6.150287e-01
-1.311311e+00, 8.597687e-01, 8.407595e-01, 6.161170e-01
-1.307307e+00, 8.545262e-01, 8.423641e-01, 6.172132e-01
-1.303303e+00, 8.492998e-01, 8.439725e-01, 6.183171e-01
-1.299299e+00, 8.440893e-01, 8.455849e-01, 6.194289e-01
-1.295295e+00, 8.388950e-01, 8.472010e-01, 6.205485e-01
-1.291291e+00, 8.337166e-01, 8.488209e-01, 6.216760e-01
-1.287287e+00, 8.285543e-01, 8.504445e-01, 6.228114e-01
-1.283283e+00, 8.234080e-01, 8.520719e-01, 6.239546e-01
-1.279279e+00, 8.182777e-01, 8.537028e-01, 6.251057e-01
-1.275275e+00, 8.131635e-01, 8.553374e-01, 6.262647e-01
-1.271271e+00, 8.080653e-01, 8.569756e-01, 6.274316e-01
-1.267267e+00, 8.029832e-01, 8.586173e-01, 6.286063e-01
-1.263263e+00, 7.979170e-01, 8.602624e-01, 6.297890e-01
-1.259259e+00, 7.928669e-01, 8.619110e-01, 6.309796e-01
-1.255255e+00, 7.878329e-01, 8.635630e-01, 6.321781e-01
-1.251251e+00, 7.828148e-01, 8.652184e-01, 6.333845e-01
-1.247247e+00, 7.778128e-01, 8.668771e-01, 6.345988e-01
-1.243243e+00, 7.728269e-01, 8.685390e-01, 6.358210e-01
-1.239239e+00, 7.678569e-01, 8.702042e-01, 6.370511e-01
-1.235235e+00, 7.629030e-01, 8.718725e-01, 6.382892e-01
-1.231231e+00, 7.579652e-01, 8.735440e-01, 6.395351e-01
-1.227227e+00, 7.530433e-01, 8.752186e-01, 6.407890e-01
-1.223223e+00, 7.481375e-01, 8.768962e-01, 6.420507e-01
-1.219219e+00, 7.432478e-01, 8.785768e-01, 6.433204e-01
-1.215215e+00, 7.383740e-01, 8.802604e-01, 6.445979e-01
-1.211211e+00, 7.335163e-01, 8.819468e-01, 6.458834e-01
-1.207207e+00, 7.286746e-01, 8.836362e-01, 6.471767e-01
-1.203203e+00, 7.238490e-01, 8.853283e-01, 6.484779e-01
-1.199199e+00, 7.190394e-01, 8.870232e-01, 6.497870e-01
-1.195195e+00, 7.142458e-01, 8.887209e-01, 6.511039e-01
-1.191191e+00, 7.094682e-01, 8.904211e-01, 6.524287e-01
-1.187187e+00, 7.047067e-01, 8.921241e-01, 6.537613e-01
-1.183183e+00, 6.999612e-01, 8.938296e-01, 6.551017e-01
-1.179179e+00, 6.952318e-01, 8.955376e-01, 6.564500e-01
-1.175175e+00, 6.905183e-01, 8.972481e-01, 6.578060e-01
-1.171171e+00, 6.858210e-01, 8.989610e-01, 6.591699e-01
-1.167167e+00, 6.811396e-01, 9.006763e-01, 6.605415e-01
