# E = 4.5
# x, V(x), psi, |psi|^2
-1.990000e+00 1.980050e+00 4.885432e+00 4.648558e+00
-1.980000e+00 1.960200e+00 4.876425e+00 4.641696e+00
-1.970000e+00 1.940450e+00 4.867226e+00 4.634855e+00
-1.960000e+00 1.920800e+00 4.857839e+00 4.628049e+00
-1.950000e+00 1.901250e+00 4.848268e+00 4.621291e+00
-1.940000e+00 1.881800e+00 4.838516e+00 4.614593e+00
-1.930000e+00 1.862450e+00 4.828587e+00 4.607969e+00
-1.920000e+00 1.843200e+00 4.818484e+00 4.601432e+00
-1.910000e+00 1.824050e+00 4.808212e+00 4.594995e+00
-1.900000e+00 1.805000e+00 4.797775e+00 4.588670e+00
-1.890000e+00 1.786050e+00 4.787178e+00 4.582471e+00
-1.880000e+00 1.767200e+00 4.776425e+00 4.576411e+00
-1.870000e+00 1.748450e+00 4.765520e+00 4.570501e+00
-1.860000e+00 1.729800e+00 4.754470e+00 4.564755e+00
-1.850000e+00 1.711250e+00 4.743278e+00 4.559184e+00
-1.840000e+00 1.692800e+00 4.731951e+00 4.553801e+00
-1.830000e+00 1.674450e+00 4.720494e+00 4.548618e+00
-1.820000e+00 1.656200e+00 4.708912e+00 4.543644e+00
-1.810000e+00 1.638050e+00 4.697212e+00 4.538892e+00
-1.800000e+00 1.620000e+00 4.685398e+00 4.534372e+00
-1.790000e+00 1.602050e+00 4.673478e+00 4.530095e+00
-1.780000e+00 1.584200e+00 4.661457e+00 4.526068e+00
-1.770000e+00 1.566450e+00 4.649342e+00 4.522303e+00
-1.760000e+00 1.548800e+00 4.637139e+00 4.518807e+00
-1.750000e+00 1.531250e+00 4.624856e+00 4.515589e+00
-1.740000e+00 1.513800e+00 4.612498e+00 4.512656e+00
-1.730000e+00 1.496450e+00 4.600073e+00 4.510015e+00
-1.720000e+00 1.479200e+00 4.587588e+00 4.507672e+00
-1.710000e+00 1.462050e+00 4.575050e+00 4.505633e+00
-1.700000e+00 1.445000e+00 4.562467e+00 4.503902e+00
-1.690000e+00 1.428050e+00 4.549845e+00 4.502485e+00
-1.680000e+00 1.411200e+00 4.537193e+00 4.501383e+00
-1.670000e+00 1.394450e+00 4.524518e+00 4.500601e+00
-1.660000e+00 1.377800e+00 4.511828e+00 4.500140e+00
-1.650000e+00 1.361250e+00 4.499130e+00 4.500001e+00
-1.640000e+00 1.344800e+00 4.486433e+00 4.500184e+00
-1.630000e+00 1.328450e+00 4.473744e+00 4.500689e+00
-1.620000e+00 1.312200e+00 4.461072e+00 4.501515e+00
-1.610000e+00 1.296050e+00 4.448425e+00 4.502660e+00
-1.600000e+00 1.280000e+00 4.435811e+00 4.504120e+00
-1.590000e+00 1.264050e+00 4.423238e+00 4.505892e+00
-1.580000e+00 1.248200e+00 4.410715e+00 4.507972e+00
-1.570000e+00 1.232450e+00 4.398250e+00 4.510353e+00
-1.560000e+00 1.216800e+00 4.385851e+00 4.513030e+00
-1.550000e+00 1.201250e+00 4.373528e+00 4.515995e+00
-1.540000e+00 1.185800e+00 4.361288e+00 4.519241e+00
-1.530000e+00 1.170450e+00 4.349139e+00 4.522759e+00
-1.520000e+00 1.155200e+00 4.337092e+00 4.526539e+00
-1.510000e+00 1.140050e+00 4.325153e+00 4.530572e+00
-1.500000e+00 1.125000e+00 4.313332e+00 4.534845e+00
-1.490000e+00 1.110050e+00 4.301636e+00 4.539348e+00
-1.480000e+00 1.095200e+00 4.290076e+00 4.544068e+00
-1.470000e+00 1.080450e+00 4.278658e+00 4.548992e+00
-1.460000e+00 1.065800e+00 4.267391e+00 4.554107e+00
-1.450000e+00 1.051250e+00 4.256285e+00 4.559397e+00
-1.440000e+00 1.036800e+00 4.245346e+00 4.564849e+00
-1.430000e+00 1.022450e+00 4.234584e+00 4.570446e+00
-1.420000e+00 1.008200e+00 4.224006e+00 4.576173e+00
-1.410000e+00 9.940500e-01 4.213621e+00 4.582013e+00
-1.400000e+00 9.800000e-01 4.203437e+00 4.587949e+00
-1.390000e+00 9.660500e-01 4.193462e+00 4.593965e+00
-1.380000e+00 9.522000e-01 4.183703e+00 4.600044e+00
-1.370000e+00 9.384500e-01 4.174169e+00 4.606166e+00
-1.360000e+00 9.248000e-01 4.164867e+00 4.612314e+00
-1.350000e+00 9.112500e-01 4.155805e+00 4.618471e+00
-1.340000e+00 8.978000e-01 4.146989e+00 4.624617e+00
-1.330000e+00 8.844500e-01 4.138428e+00 4.630734e+00
-1.320000e+00 8.712000e-01 4.130128e+00 4.636805e+00
-1.310000e+00 8.580500e-01 4.122097e+00 4.642811e+00
-1.300000e+00 8.450000e-01 4.114341e+00 4.648733e+00
-1.290000e+00 8.320500e-01 4.106867e+00 4.654554e+00
